OBJECTID,SN_ID,WBenUse
71944,57343.52069-0-C-3400840,Agricultural
71945,57343.52167-0-C-5700765,StockWatering
71946,57343.52365-0-C-5400649,Domestic
71947,57343.52485-0-A-5803899,Agricultural
71948,57343.52875-0-C-6205088,Commercial
71949,57343.538870000004-0-C-3001158,Other
71950,57343.538870000004-0-C-3001865,Other
71951,57343.53902999999-0-C-3001865,Other
71952,57343.539220000006-0-C-3601121,Agricultural
71953,57343.54572-0-C-5802858,Domestic
71954,57343.54573-0-C-4100782,StockWatering
71955,57343.54725-0-C-5802804,Recreation
71956,57343.54969-0-C-5901883,StockWatering
71957,57343.552729999996-0-C-6001996,Agricultural
71958,57343.553179999995-0-C-5800800,StockWatering
71959,57343.55364-0-A-5901451,Other
71960,57343.556379999995-0-C-4002045,Agricultural
71961,57343.556379999995-0-C-4002046,Agricultural
71962,57343.556379999995-0-C-4002047,Agricultural
71963,57343.557660000006-0-C-5802886,StockWatering
71964,57343.560020000004-0-C-3001690,Agricultural
71965,57343.56367999999-0-C-7205507,Agricultural
71966,57343.563989999995-0-C-3101063,Agricultural
71967,57343.56416-0-C-4000804,Agricultural
71968,57343.564360000004-0-C-3201081,Agricultural
71969,57343.565220000004-0-C-3909091,Other
71970,57343.565220000004-0-C-3909092,Other
71971,57343.565220000004-0-C-3909093,Other
71972,57343.565220000004-0-C-3909094,Other
71973,57343.565220000004-0-C-3909095,Other
71974,57343.565220000004-0-C-3909096,Other
71975,57343.565220000004-0-C-3909097,Other
71976,57343.565220000004-0-C-3909098,Other
71977,57343.565220000004-0-C-3909099,Other
71978,57343.565220000004-0-C-3909100,Other
71979,57343.565220000004-0-C-3909101,Other
71980,57343.565220000004-0-C-3909102,Other
71981,57343.565220000004-0-C-3909103,Other
71982,57343.565220000004-0-C-3909104,Other
71983,57343.565220000004-0-C-3909105,Other
71984,57343.565220000004-0-C-3909106,Other
71985,57343.565220000004-0-C-3909107,Other
71986,57343.565220000004-0-C-3909108,Other
71987,57343.565220000004-0-C-3909109,Other
71988,57343.565220000004-0-C-3909110,Other
71989,57343.565220000004-0-C-3909111,Other
71990,57343.565220000004-0-C-3909112,Other
71991,57343.565220000004-0-C-3909113,Other
71992,57343.565220000004-0-C-3909114,Other
71993,57343.565220000004-0-C-3909115,Other
71994,57343.565220000004-0-C-3909116,Other
71995,57343.565220000004-0-C-3909117,Other
71996,57343.56732-0-C-3006403,Commercial
71997,57343.56732-0-C-3006404,Commercial
71998,57343.56732-0-C-3006405,Commercial
71999,57343.56779-0-C-7201764,Other
72000,57343.56779-0-C-7205484,Other
72001,57343.56794-0-C-3101011,Agricultural
72002,57343.56794-0-C-3101012,Agricultural
72003,57343.56809-0-A-4003801,Other
72004,57343.56826-0-C-4002044,Agricultural
72005,57343.56876-0-A-7203743,Wildlife
72006,57343.56876-0-A-7203744,Wildlife
72007,57343.56917-0-C-4006398,StockWatering
72008,57343.56954-0-C-3001731,Agricultural
72009,57343.56954-0-C-3001732,Agricultural
72010,57343.56954-0-C-3001733,Agricultural
72011,57343.56954-0-C-3001734,Agricultural
72012,57343.570029999995-0-C-4002289,Other
72013,57343.57015-0-C-7205183,Agricultural
72014,57343.57069-0-C-4001979,Agricultural
72015,57343.57099-0-C-7201770,Agricultural
72016,57343.5713-0-C-3001767,Agricultural
72017,57343.57154-0-A-5100930,Other
72018,57343.57154-0-C-5100930,Other
72019,57343.57159-0-C-5400654,Agricultural
72020,57343.5716-0-C-3000821,Agricultural
72021,57343.57169-0-C-6001440,Agricultural
72022,57343.57169-0-C-6001561,Agricultural
72023,57343.57169-0-C-6300791,Agricultural
72024,57343.57174-0-C-6001667,Agricultural
72025,57343.57174-0-C-6001721,Agricultural
72026,57343.57177-0-C-3005247,Agricultural
72027,57343.57205-0-C-4000804,Agricultural
72028,57343.5722-0-C-2901049,Agricultural
72029,57343.57222-0-C-7201782,Other
72030,57343.57252-0-C-3101015,Agricultural
72031,57343.57255-0-C-6001271,Industrial
72032,57343.572660000005-0-C-5901409,Domestic
72033,57343.57282-0-C-7205508,Agricultural
72034,57343.57343-0-A-5105979,Other
72035,57343.57343-0-A-5105980,Other
72036,57343.57343-0-A-5105981,Other
72037,57343.57343-0-A-5105982,Other
72038,57343.57343-0-A-5105983,Other
72039,57343.57343-0-A-5105984,Other
72040,57343.57343-0-A-5105985,Other
72041,57343.57343-0-A-5105986,Other
72042,57343.57343-0-C-5105979,Other
72043,57343.57343-0-C-5105980,Other
72044,57343.57343-0-C-5105981,Other
72045,57343.57343-0-C-5105982,Other
72046,57343.57343-0-C-5105983,Other
72047,57343.57343-0-C-5105984,Other
72048,57343.57343-0-C-5105985,Other
72049,57343.57343-0-C-5105986,Other
72050,573437,Domestic
72051,573495,Domestic
72052,573499,Other
72053,573499,Domestic
72054,57354.0-0-A-5903506,Other
72055,57354.0-0-C-5900590,Other
72056,573564,Other
72057,573564,Domestic
72058,573600,Agricultural
72059,573604,Domestic
72060,573669,Domestic
72061,57367.0-0-C-2801024,Other
72062,57379,Other
72063,573876,Fire
72064,573971,Domestic
72065,573971,Other
72066,574,Domestic
72067,574011,Domestic
72068,57402.0-0-A-6305016,Industrial
72069,57402.0-0-C-6305016,Industrial
72070,57403.0-0-A-4103534,Wildlife
72071,57403.0-0-C-4101187,Wildlife
72072,57405.0-0-C-4001917,Agricultural
72073,57407,Other
72074,574110,Agricultural
72075,574110,Other
72076,57428.0-0-A-7005303,Other
72077,57428.0-0-C-7005303,Other
72078,574298,Agricultural
72079,57432.0-0-A-3804387,Snow Making
72080,57432.0-0-C-3807992,Other
72081,57432.0-0-C-3807993,Other
72082,57432.0-0-C-3809057,Other
72083,57432.0-0-C-6002003,Other
72084,574404,Domestic
72085,574404,Other
72086,57449,Domestic
72087,57452,Domestic
72088,57457.0-0-A-5109177,Other
72089,57457.0-0-C-5109177,Other
72090,57458.0-0-C-3817088,Other
72091,57462,Agricultural
72092,57462,Domestic
72093,57462,Other
72094,57463.0-0-C-3817106,Other
72095,57464.0-0-C-4002137,Agricultural
72096,57468.0-0-C-4001927,Agricultural
72097,57478,Domestic
72098,57481.0-0-A-5105892,Other
72099,57481.0-0-A-5109144,Other
72100,57481.0-0-C-4200507,Power
72101,57481.0-0-C-5105892,Other
72102,57481.0-0-C-5109144,Other
72103,57484.0-0-C-4001922,Agricultural
72104,57485.0-0-C-3801912,Other
72105,574876,Domestic
72106,57495,Other
72107,57495.0-0-C-3001867,Other
72108,57495.0-0-C-6001361,Agricultural
72109,57495.0-0-C-6001362,Agricultural
72110,57495.0-0-C-6001367,Agricultural
72111,575,Domestic
72112,575,Agricultural
72113,575024,Domestic
72114,57505.0-0-A-4003893,Other
72115,575058,Other
72116,57506.0-0-C-3705434,Snow Making
72117,57506.0-0-C-4006556,Agricultural
72118,575083,Commercial
72119,575083,Agricultural
72120,575087,Domestic
72121,575087,Other
72122,57509.0-0-C-2901051,Agricultural
72123,57514.0-0-C-5209010,Other
72124,57516.0-0-C-3400848,Agricultural
72125,57516.0-0-C-3400849,Agricultural
72126,575179,Other
72127,575179,Agricultural
72128,575180,Other
72129,575181,Other
72130,575182,Other
72131,575183,Other
72132,57520.0-0-C-5802796,Agricultural
72133,57520.0-0-C-7800762,Agricultural
72134,57522.0-0-C-6300788,Wildlife
72135,57523.0-0-A-3709029,Other
72136,57523.0-0-C-7800762,Agricultural
72137,57525.0-0-A-6001731,StockWatering
72138,575266,Agricultural
72139,575266,Other
72140,575267,Other
72141,575268,Other
72142,57535.0-0-C-3101013,Agricultural
72143,57536.0-0-C-5400651,Other
72144,575377,Commercial
72145,575377,Domestic
72146,575473,Other
72147,575474,Other
72148,575477,Domestic
72149,57548,Agricultural
72150,575500,Domestic
72151,575503,Domestic
72152,57552,Other
72153,57554,Other
72154,57554,Domestic
72155,57554.0-0-A-5105893,Other
72156,57554.0-0-A-5105894,Other
72157,57554.0-0-A-5105895,Other
72158,57554.0-0-A-5109101,Other
72159,57554.0-0-A-5109154,Other
72160,57554.0-0-C-5105893,Other
72161,57554.0-0-C-5105894,Other
72162,57554.0-0-C-5105895,Other
72163,57554.0-0-C-5109101,Other
72164,57554.0-0-C-5109154,Other
72165,575596,StockWatering
72166,575603,Domestic
72167,57561.0-0-C-5802914,Agricultural
72168,57562.0-0-C-4001978,Agricultural
72169,57565.0-0-C-4101016,Agricultural
72170,57567,Domestic
72171,57571.0-0-C-5802870,StockWatering
72172,57575.0-0-C-3001698,Domestic
72173,575829,Domestic
72174,57583,Agricultural
72175,57584,Agricultural
72176,57584,Domestic
72177,57585.0-0-C-6201855,Domestic
72178,57586,Domestic
72179,575900,Domestic
72180,57591.0-0-C-3101016,Agricultural
72181,57597.0-0-C-3005242,Agricultural
72182,576043,Domestic
72183,576054,Agricultural
72184,576054,Other
72185,576054,Domestic
72186,57606,Other
72187,57610.0-0-C-4002030,Agricultural
72188,576127,Fire
72189,576127,Domestic
72190,576127,Other
72191,57613.0-0-C-3807995,Other
72192,57613.0-0-C-3809265,Other
72193,57614.0-0-A-3609027,Other
72194,57614.0-0-C-3609027,Other
72195,57616.0-0-C-4002041,Agricultural
72196,57617.0-0-C-3201084,Agricultural
72197,576188,Domestic
72198,57631.0-0-C-3709055,Other
72199,57631.0-0-C-4600569,Agricultural
72200,57636,Agricultural
72201,57636.0-0-C-3809271,Other
72202,57636.0-0-C-3817081,Other
72203,576420,Other
72204,57647.0-0-A-5109178,Other
72205,576518,Domestic
72206,576553,Commercial
72207,576573,Domestic
72208,57662.0-0-C-5901407,Domestic
72209,576637,Domestic
72210,576702,Commercial
72211,576793,Commercial
72212,57688.0-0-A-3609028,Municipal
72213,57688.0-0-A-3609029,Municipal
72214,57688.0-0-A-3609030,Municipal
72215,57688.0-0-A-3609101,Other
72216,57688.0-0-C-3609028,Municipal
72217,57688.0-0-C-3609029,Municipal
72218,57688.0-0-C-3609030,Municipal
72219,57688.0-0-C-3609101,Other
72220,576887,Agricultural
72221,57691.0-0-C-3900612,Other
72222,57691.0-0-C-3909003,Other
72223,57693,Other
72224,57693,Agricultural
72225,57696.0-0-C-3709117,Other
72226,57698.0-0-C-3817049,Other
72227,577,Domestic
72228,577000,Agricultural
72229,577000,Other
72230,577001,Other
72231,577001,Agricultural
72232,577001,Domestic
72233,57701.0-0-A-5603611,StockWatering
72234,57701.0-0-A-5603612,StockWatering
72235,57701.0-0-A-5603613,StockWatering
72236,57701.0-0-A-5603614,StockWatering
72237,57701.0-0-A-5603616,StockWatering
72238,57701.0-0-A-5603617,StockWatering
72239,57701.0-0-A-5603618,StockWatering
72240,57701.0-0-A-5603619,StockWatering
72241,57701.0-0-A-5603620,StockWatering
72242,57701.0-0-A-5603621,StockWatering
72243,57701.0-0-A-5603622,StockWatering
72244,57701.0-0-A-5603623,StockWatering
72245,57701.0-0-A-5603624,StockWatering
72246,57701.0-0-A-5603625,StockWatering
72247,57701.0-0-A-5603626,StockWatering
72248,57701.0-0-A-5603627,StockWatering
72249,57701.0-0-A-5603628,StockWatering
72250,57701.0-0-A-5603629,StockWatering
72251,57701.0-0-A-5603630,StockWatering
72252,57701.0-0-A-5603631,StockWatering
72253,57701.0-0-A-5603632,StockWatering
72254,57701.0-0-A-5603633,StockWatering
72255,57701.0-0-A-5603634,StockWatering
72256,57701.0-0-A-5603635,StockWatering
72257,57701.0-0-A-5603636,StockWatering
72258,57701.0-0-A-5603637,StockWatering
72259,57701.0-0-A-5603638,StockWatering
72260,57701.0-0-A-5603639,StockWatering
72261,57701.0-0-A-5603640,StockWatering
72262,57701.0-0-A-5603641,StockWatering
72263,57701.0-0-A-5603642,StockWatering
72264,57701.0-0-A-5603643,StockWatering
72265,57701.0-0-A-5603644,StockWatering
72266,57701.0-0-A-5603645,StockWatering
72267,57701.0-0-A-5603646,StockWatering
72268,57701.0-0-A-5603647,StockWatering
72269,57701.0-0-A-5603648,StockWatering
72270,57701.0-0-A-5603649,StockWatering
72271,57701.0-0-A-5603650,StockWatering
72272,57701.0-0-A-5603651,StockWatering
72273,57701.0-0-A-5603652,StockWatering
72274,57701.0-0-A-5603653,StockWatering
72275,57701.0-0-C-5601317,StockWatering
72276,57701.0-0-C-5601318,StockWatering
72277,57701.0-0-C-5601319,StockWatering
72278,57701.0-0-C-5601328,StockWatering
72279,57701.0-0-C-5601329,StockWatering
72280,57701.0-0-C-5601330,StockWatering
72281,57701.0-0-C-5601331,StockWatering
72282,57701.0-0-C-5601332,StockWatering
72283,57701.0-0-C-5601333,StockWatering
72284,57701.0-0-C-5601334,StockWatering
72285,57701.0-0-C-5601335,StockWatering
72286,57701.0-0-C-5601336,StockWatering
72287,57701.0-0-C-5601337,StockWatering
72288,57701.0-0-C-5601338,StockWatering
72289,57701.0-0-C-5601339,StockWatering
72290,57701.0-0-C-5601340,StockWatering
72291,57701.0-0-C-5601341,StockWatering
72292,57701.0-0-C-5601342,StockWatering
72293,57701.0-0-C-5601343,StockWatering
72294,57701.0-0-C-5601344,StockWatering
72295,57701.0-0-C-5601345,StockWatering
72296,57701.0-0-C-5601346,StockWatering
72297,57701.0-0-C-5601347,StockWatering
72298,57701.0-0-C-5601348,StockWatering
72299,57701.0-0-C-5601349,StockWatering
72300,57701.0-0-C-5601350,StockWatering
72301,57701.0-0-C-5601351,StockWatering
72302,57701.0-0-C-5601352,StockWatering
72303,57701.0-0-C-5601353,StockWatering
72304,57701.0-0-C-5601354,StockWatering
72305,57701.0-0-C-5601355,StockWatering
72306,57701.0-0-C-5601356,StockWatering
72307,57701.0-0-C-5601357,StockWatering
72308,57701.0-0-C-5601358,StockWatering
72309,57701.0-0-C-5603614,StockWatering
72310,57701.0-0-C-5603615,StockWatering
72311,57704.0-0-C-3801297,Fire
72312,57704.0-0-C-3817097,Other
72313,57704.0-0-C-7204065,Other
72314,57704.0-0-C-7205420,Other
72315,57704.0-0-C-7209022,Other
72316,577041,Domestic
72317,57705.0-0-C-6001993,Domestic
72318,57705.0-0-C-7000580,Other
72319,57705.0-0-C-7000583,Other
72320,57705.0-0-C-7003515,Other
72321,57705.0-0-C-7003516,Other
72322,57705.0-0-C-7003517,Other
72323,57705.0-0-C-7003518,Other
72324,57705.0-0-C-7003519,Other
72325,57705.0-0-C-7003520,Other
72326,57705.0-0-C-7003521,Other
72327,57705.0-0-C-7003522,Other
72328,57705.0-0-C-7003620,Other
72329,57705.0-0-C-7003621,Other
72330,57705.0-0-C-7003622,Other
72331,57705.0-0-C-7003623,Other
72332,57705.0-0-C-7003624,Other
72333,57705.0-0-C-7003625,Other
72334,57705.0-0-C-7003626,Other
72335,57705.0-0-C-7003627,Other
72336,57705.0-0-C-7003628,Other
72337,57705.0-0-C-7003629,Other
72338,57705.0-0-C-7003630,Other
72339,57705.0-0-C-7003631,Other
72340,57705.0-0-C-7003632,Other
72341,57705.0-0-C-7003633,Other
72342,57705.0-0-C-7003634,Other
72343,57705.0-0-C-7003635,Other
72344,57705.0-0-C-7003636,Other
72345,57705.0-0-C-7003637,Other
72346,57705.0-0-C-7003638,Other
72347,57705.0-0-C-7005001,Other
72348,57705.0-0-C-7005305,Other
72349,57705.0-0-C-7005306,Other
72350,57705.0-0-C-7009001,Other
72351,577051,Other
72352,577051,Agricultural
72353,57708.0-0-A-5109153,Other
72354,57708.0-0-C-2900711,Other
72355,57708.0-0-C-2900713,Other
72356,57708.0-0-C-2901134,Other
72357,57708.0-0-C-2901135,Other
72358,57708.0-0-C-2901136,Other
72359,57708.0-0-C-2901137,Other
72360,57708.0-0-C-2901138,Other
72361,57708.0-0-C-5109153,Other
72362,57708.0-0-C-5600651,Other
72363,57708.0-0-C-5802913,StockWatering
72364,57708.0-0-C-6300771,Agricultural
72365,57708.15127-0-C-5901458,Agricultural
72366,57708.34119-0-C-6001700,StockWatering
72367,57708.363110000006-0-C-6201864,Other
72368,57708.363110000006-0-C-6201865,Other
72369,57708.363110000006-0-C-6201866,Other
72370,57708.36737000001-0-C-6801483,StockWatering
72371,57708.37085-0-C-3906409,Domestic
72372,57708.378020000004-0-C-5300930,StockWatering
72373,57708.395979999994-0-C-6201868,Agricultural
72374,57708.40335-0-A-6803501,StockWatering
72375,57708.410879999996-0-C-2901058,Agricultural
72376,57708.41431-0-C-4006402,Agricultural
72377,57708.41431-0-C-4006403,Agricultural
72378,57708.43464-0-C-4001141,Domestic
72379,57708.444989999996-0-C-6001940,Other
72380,57708.44874-0-C-3605127,Other
72381,57708.44956-0-C-7201797,Agricultural
72382,57708.45077-0-C-4006409,Agricultural
72383,57708.4523-0-C-4000736,StockWatering
72384,57708.45455-0-C-5802862,StockWatering
72385,57708.45455-0-C-5802863,StockWatering
72386,57708.45455-0-C-5802864,StockWatering
72387,57708.45807000001-0-C-4100797,Agricultural
72388,57708.47298-0-C-6200987,Domestic
72389,57708.4739-0-C-5300929,StockWatering
72390,57708.48029-0-A-5803909,StockWatering
72391,57708.48786-0-C-3605049,Other
72392,57708.49095-0-C-7205518,Agricultural
72393,57708.49095-0-C-7205519,Agricultural
72394,57708.49427999999-0-C-4006412,StockWatering
72395,57708.49838-0-C-5105918,Domestic
72396,57708.50498-0-C-4100788,Other
72397,57708.51286-0-C-6201863,Agricultural
72398,57708.51286-0-C-6201867,Agricultural
72399,57708.51286-0-C-6201869,Agricultural
72400,57708.51286-0-C-6201870,Agricultural
72401,57708.51286-0-C-6201871,Agricultural
72402,57708.51286-0-C-6201872,Agricultural
72403,57708.51654-0-C-6803675,Municipal
72404,57708.51654-0-C-6808334,Municipal
72405,57708.517270000004-0-C-3906406,Domestic
72406,57708.52474-0-C-4006407,Agricultural
72407,57708.52474-0-C-4006408,Agricultural
72408,57708.52855-0-A-5802871,StockWatering
72409,57708.52855-0-A-5802946,StockWatering
72410,57708.52855-0-A-5802947,StockWatering
72411,57708.52855-0-A-5802948,StockWatering
72412,57708.52855-0-A-5802949,StockWatering
72413,57708.52855-0-A-5802950,StockWatering
72414,57708.52855-0-A-5802951,StockWatering
72415,57708.52855-0-A-5802952,StockWatering
72416,57708.52855-0-A-5802953,StockWatering
72417,57708.53111-0-C-3100828,Agricultural
72418,57708.53357000001-0-C-5105920,Domestic
72419,57708.53514-0-C-6001997,Other
72420,57708.538329999996-0-C-4500514,Agricultural
72421,57708.54573-0-C-5802994,Agricultural
72422,57708.54573-0-C-5802995,StockWatering
72423,57708.54634-0-C-6001858,Agricultural
72424,57708.54634-0-C-6001863,Agricultural
72425,57708.55364-0-C-5400660,Domestic
72426,57708.560170000004-0-C-5700829,StockWatering
72427,57708.560170000004-0-C-5700830,StockWatering
72428,57708.560170000004-0-C-5700831,StockWatering
72429,57708.56025-0-C-3906407,Domestic
72430,57708.56025-0-C-3906408,Domestic
72431,57708.560939999996-0-C-6201125,Other
72432,57708.56122999999-0-C-2800916,Domestic
72433,57708.56371-0-A-3903601,Agricultural
72434,57708.56371-0-A-3903602,Agricultural
72435,57708.56371-0-C-3901072,Agricultural
72436,57708.56371-0-C-3901073,Agricultural
72437,57708.56476-0-C-3801229,Agricultural
72438,57708.564770000005-0-C-6100549,Domestic
72439,57708.56612-0-C-4006270,Other
72440,57708.56765-0-C-2901059,Agricultural
72441,57708.56809-0-C-3400844,Agricultural
72442,57708.57031-0-C-3001762,Agricultural
72443,57708.57031-0-C-3001860,Agricultural
72444,57708.57031-0-C-3010024,Domestic
72445,57708.57052000001-0-C-7200714,Other
72446,57708.57082000001-0-C-6001970,Agricultural
72447,57708.571489999995-0-C-6000823,Agricultural
72448,57708.57261-0-C-3809273,Other
72449,57708.57261-0-C-3817091,Other
72450,57708.574029999996-0-A-5105880,Other
72451,57708.574029999996-0-A-5109089,Other
72452,57708.574029999996-0-C-5105880,Other
72453,57708.574029999996-0-C-5109089,Other
72454,57708.57415-0-C-7000633,Other
72455,57708.57495-0-C-3805768,Other
72456,57708.57495-0-C-3805769,Other
72457,57708.57495-0-C-3805770,Other
72458,57708.57495-0-C-3805858,Other
72459,57708.57495-0-C-3805878,Other
72460,57708.5754-0-C-3100547,Agricultural
72461,57708.57636-0-C-3806205,Domestic
72462,57708.576779999996-0-C-5901460,Agricultural
72463,57708.576779999996-0-C-5901461,Agricultural
72464,57708.576779999996-0-C-5901462,Agricultural
72465,57716,Domestic
72466,57724,Domestic
72467,57726.0-0-C-4100787,Agricultural
72468,577263,Domestic
72469,57731.0-0-C-4303210,Other
72470,57731.0-0-C-4303214,Other
72471,57731.0-0-C-4402463,Other
72472,57731.0-0-C-4502000,Other
72473,57731.0-0-C-4502001,Other
72474,57731.0-0-C-4502002,Other
72475,57731.0-0-C-4502003,Other
72476,57731.0-0-C-5002061,Other
72477,57731.0-0-C-5102116,Other
72478,57731.0-0-C-5102117,Other
72479,57731.0-0-C-5102119,Other
72480,577329,Other
72481,57740,Domestic
